service_id,date,exception_type
L2A7_L2A6,20250330,1
L2A7_L2A7,20250330,1
L2A7_L2A1,20250406,1
L2A7_L2A2,20250406,1
L2A7_L2A3,20250406,1
L2A7_L2A4,20250406,1
L2A7_L2A5,20250406,1
L2A7_L2A6,20250406,1
L2A7_L2A7,20250406,1
L2A7_L2A1,20250413,1
L2A7_L2A2,20250413,1
L2A7_L2A3,20250413,1
L2A7_L2A4,20250413,1
L2A7_L2A5,20250413,1
L2A7_L2A6,20250413,1
L2A7_L2A7,20250413,1
L2A7_L2A1,20250420,1
L2A7_L2A2,20250420,1
L2A7_L2A3,20250420,1
L2A7_L2A4,20250420,1
L2A7_L2A5,20250420,1
L2A7_L2A6,20250420,1
L2A7_L2A7,20250420,1
L2A7_L2A1,20250423,1
L2A7_L2A2,20250423,1
L2A7_L2A3,20250423,1
L2A7_L2A4,20250423,1
L2A7_L2A5,20250423,1
L2A7_L2A6,20250423,1
L2A7_L2A7,20250423,1
L2A7_L2A1,20250427,1
L2A7_L2A2,20250427,1
L2A7_L2A3,20250427,1
L2A7_L2A4,20250427,1
L2A7_L2A5,20250427,1
L2A7_L2A6,20250427,1
L2A7_L2A7,20250427,1
L2A7_L2A1,20250501,1
L2A7_L2A2,20250501,1
L2A7_L2A3,20250501,1
L2A7_L2A4,20250501,1
L2A7_L2A5,20250501,1
L2A7_L2A6,20250501,1
L2A7_L2A7,20250501,1
L2A7_L2A1,20250504,1
L2A7_L2A2,20250504,1
L2A7_L2A3,20250504,1
L2A7_L2A4,20250504,1
L2A7_L2A5,20250504,1
L2A7_L2A6,20250504,1
L2A7_L2A7,20250504,1
L2A8_L2A1,20250201,1
L2A8_L2A2,20250201,1
L2A8_L2A3,20250201,1
L2A8_L2A4,20250201,1
L2A8_L2A5,20250201,1
L2A8_L2A6,20250201,1
L2A8_L2A7,20250201,1
L2A8_L2A8,20250201,1
L2A8_L2A1,20250208,1
L2A8_L2A2,20250208,1
L2A8_L2A3,20250208,1
L2A8_L2A4,20250208,1
L2A8_L2A5,20250208,1
L2A8_L2A6,20250208,1
L2A8_L2A7,20250208,1
L2A8_L2A8,20250208,1
L2A8_L2A1,20250215,1
L2A8_L2A2,20250215,1
L2A8_L2A3,20250215,1
L2A8_L2A4,20250215,1
L2A8_L2A5,20250215,1
L2A8_L2A6,20250215,1
L2A8_L2A7,20250215,1
L2A8_L2A8,20250215,1
L2A8_L2A1,20250222,1
L2A8_L2A2,20250222,1
L2A8_L2A3,20250222,1
L2A8_L2A4,20250222,1
L2A8_L2A5,20250222,1
L2A8_L2A6,20250222,1
L2A8_L2A7,20250222,1
L2A8_L2A8,20250222,1
L2A8_L2A1,20250301,1
L2A8_L2A2,20250301,1
L2A8_L2A3,20250301,1
L2A8_L2A4,20250301,1
L2A8_L2A5,20250301,1
L2A8_L2A6,20250301,1
L2A8_L2A7,20250301,1
L2A8_L2A8,20250301,1
L2A8_L2A1,20250308,1
L2A8_L2A2,20250308,1
L2A8_L2A3,20250308,1
L2A8_L2A4,20250308,1
L2A8_L2A5,20250308,1
L2A8_L2A6,20250308,1
L2A8_L2A7,20250308,1
L2A8_L2A8,20250308,1
L2A8_L2A1,20250315,1
L2A8_L2A2,20250315,1
L2A8_L2A3,20250315,1
L2A8_L2A4,20250315,1
L2A8_L2A5,20250315,1
L2A8_L2A6,20250315,1
L2A8_L2A7,20250315,1
L2A8_L2A8,20250315,1
L2A8_L2A1,20250322,1
L2A8_L2A2,20250322,1
L2A8_L2A3,20250322,1
L2A8_L2A4,20250322,1
L2A8_L2A5,20250322,1
L2A8_L2A6,20250322,1
L2A8_L2A7,20250322,1
L2A8_L2A8,20250322,1
L2A8_L2A1,20250329,1
L2A8_L2A2,20250329,1
L2A8_L2A3,20250329,1
L2A8_L2A4,20250329,1
L2A8_L2A5,20250329,1
L2A8_L2A6,20250329,1
L2A8_L2A7,20250329,1
L2A8_L2A8,20250329,1
L2A8_L2A1,20250405,1
L2A8_L2A2,20250405,1
L2A8_L2A3,20250405,1
L2A8_L2A4,20250405,1
L2A8_L2A5,20250405,1
L2A8_L2A6,20250405,1
L2A8_L2A7,20250405,1
L2A8_L2A8,20250405,1
L2A8_L2A1,20250412,1
L2A8_L2A2,20250412,1
L2A8_L2A3,20250412,1
L2A8_L2A4,20250412,1
L2A8_L2A5,20250412,1
L2A8_L2A6,20250412,1
L2A8_L2A7,20250412,1
L2A8_L2A8,20250412,1
L2A8_L2A1,20250419,1
L2A8_L2A2,20250419,1
L2A8_L2A3,20250419,1
L2A8_L2A4,20250419,1
L2A8_L2A5,20250419,1
L2A8_L2A6,20250419,1
L2A8_L2A7,20250419,1
L2A8_L2A8,20250419,1
L2A8_L2A1,20250426,1
L2A8_L2A2,20250426,1
L2A8_L2A3,20250426,1
L2A8_L2A4,20250426,1
L2A8_L2A5,20250426,1
L2A8_L2A6,20250426,1
L2A8_L2A7,20250426,1
L2A8_L2A8,20250426,1
L2A8_L2A1,20250503,1
L2A8_L2A2,20250503,1
L2A8_L2A3,20250503,1
L2A8_L2A4,20250503,1
L2A8_L2A5,20250503,1
L2A8_L2A6,20250503,1
L2A8_L2A7,20250503,1
L2A8_L2A8,20250503,1
L3A5_L3A1,20250201,1
L3A5_L3A2,20250201,1
L3A5_L3A3,20250201,1
L3A5_L3A4,20250201,1
L3A5_L3A5,20250201,1
L3A5_L3A1,20250202,1
L3A5_L3A2,20250202,1
L3A5_L3A3,20250202,1
L3A5_L3A4,20250202,1
L3A5_L3A5,20250202,1
L3A5_L3A1,20250208,1
L3A5_L3A2,20250208,1
L3A5_L3A3,20250208,1
L3A5_L3A4,20250208,1
L3A5_L3A5,20250208,1
L3A5_L3A1,20250209,1
L3A5_L3A2,20250209,1
L3A5_L3A3,20250209,1
L3A5_L3A4,20250209,1
L3A5_L3A5,20250209,1
L3A5_L3A1,20250215,1
L3A5_L3A2,20250215,1
L3A5_L3A3,20250215,1
L3A5_L3A4,20250215,1
L3A5_L3A5,20250215,1
L3A5_L3A1,20250216,1
L3A5_L3A2,20250216,1
L3A5_L3A3,20250216,1
L3A5_L3A4,20250216,1
L3A5_L3A5,20250216,1
L3A5_L3A1,20250222,1
L3A5_L3A2,20250222,1
L3A5_L3A3,20250222,1
L3A5_L3A4,20250222,1
L3A5_L3A5,20250222,1
L3A5_L3A1,20250223,1
L3A5_L3A2,20250223,1
L3A5_L3A3,20250223,1
L3A5_L3A4,20250223,1
L3A5_L3A5,20250223,1
L3A5_L3A1,20250301,1
L3A5_L3A2,20250301,1
L3A5_L3A3,20250301,1
L3A5_L3A4,20250301,1
L3A5_L3A5,20250301,1
L3A5_L3A1,20250302,1
L3A5_L3A2,20250302,1
L3A5_L3A3,20250302,1
L3A5_L3A4,20250302,1
L3A5_L3A5,20250302,1
L3A5_L3A1,20250308,1
L3A5_L3A2,20250308,1
L3A5_L3A3,20250308,1
L3A5_L3A4,20250308,1
L3A5_L3A5,20250308,1
L3A5_L3A1,20250309,1
L3A5_L3A2,20250309,1
L3A5_L3A3,20250309,1
L3A5_L3A4,20250309,1
L3A5_L3A5,20250309,1
L3A5_L3A1,20250315,1
L3A5_L3A2,20250315,1
L3A5_L3A3,20250315,1
L3A5_L3A4,20250315,1
L3A5_L3A5,20250315,1
L3A5_L3A1,20250316,1
L3A5_L3A2,20250316,1
L3A5_L3A3,20250316,1
L3A5_L3A4,20250316,1
L3A5_L3A5,20250316,1
L3A5_L3A1,20250322,1
L3A5_L3A2,20250322,1
L3A5_L3A3,20250322,1
L3A5_L3A4,20250322,1
L3A5_L3A5,20250322,1
L3A5_L3A1,20250323,1
L3A5_L3A2,20250323,1
L3A5_L3A3,20250323,1
L3A5_L3A4,20250323,1
L3A5_L3A5,20250323,1
L3A5_L3A1,20250329,1
L3A5_L3A2,20250329,1
L3A5_L3A3,20250329,1
L3A5_L3A4,20250329,1
L3A5_L3A5,20250329,1
L3A5_L3A1,20250330,1
L3A5_L3A2,20250330,1
L3A5_L3A3,20250330,1
L3A5_L3A4,20250330,1
L3A5_L3A5,20250330,1
L3A5_L3A1,20250405,1
L3A5_L3A2,20250405,1
L3A5_L3A3,20250405,1
L3A5_L3A4,20250405,1
L3A5_L3A5,20250405,1
L3A5_L3A1,20250406,1
L3A5_L3A2,20250406,1
L3A5_L3A3,20250406,1
L3A5_L3A4,20250406,1
L3A5_L3A5,20250406,1
L3A5_L3A1,20250412,1
L3A5_L3A2,20250412,1
L3A5_L3A3,20250412,1
L3A5_L3A4,20250412,1
L3A5_L3A5,20250412,1
L3A5_L3A1,20250413,1
L3A5_L3A2,20250413,1
L3A5_L3A3,20250413,1
L3A5_L3A4,20250413,1
L3A5_L3A5,20250413,1
L3A5_L3A1,20250419,1
L3A5_L3A2,20250419,1
L3A5_L3A3,20250419,1
L3A5_L3A4,20250419,1
L3A5_L3A5,20250419,1
L3A5_L3A1,20250420,1
L3A5_L3A2,20250420,1
L3A5_L3A3,20250420,1
L3A5_L3A4,20250420,1
L3A5_L3A5,20250420,1
L3A5_L3A1,20250423,1
L3A5_L3A2,20250423,1
L3A5_L3A3,20250423,1
L3A5_L3A4,20250423,1
L3A5_L3A5,20250423,1
L3A5_L3A1,20250426,1
L3A5_L3A2,20250426,1
L3A5_L3A3,20250426,1
L3A5_L3A4,20250426,1
L3A5_L3A5,20250426,1
L3A5_L3A1,20250427,1
L3A5_L3A2,20250427,1
L3A5_L3A3,20250427,1
L3A5_L3A4,20250427,1
L3A5_L3A5,20250427,1
L3A5_L3A1,20250501,1
L3A5_L3A2,20250501,1
L3A5_L3A3,20250501,1
L3A5_L3A4,20250501,1
L3A5_L3A5,20250501,1
L3A5_L3A1,20250503,1
L3A5_L3A2,20250503,1
L3A5_L3A3,20250503,1
L3A5_L3A4,20250503,1
L3A5_L3A5,20250503,1
L3A5_L3A1,20250504,1
L3A5_L3A2,20250504,1
L3A5_L3A3,20250504,1
L3A5_L3A4,20250504,1
L3A5_L3A5,20250504,1
L3A7_L3A1,20250129,1
L3A7_L3A2,20250129,1
L3A7_L3A3,20250129,1
L3A7_L3A4,20250129,1
L3A7_L3A5,20250129,1
L3A7_L3A6,20250129,1
L3A7_L3A7,20250129,1
L3A7_L3A1,20250130,1
L3A7_L3A2,20250130,1
L3A7_L3A3,20250130,1
L3A7_L3A4,20250130,1
L3A7_L3A5,20250130,1
L3A7_L3A6,20250130,1
L3A7_L3A7,20250130,1
L3A7_L3A1,20250131,1
L3A7_L3A2,20250131,1
L3A7_L3A3,20250131,1
L3A7_L3A4,20250131,1
L3A7_L3A5,20250131,1
L3A7_L3A6,20250131,1
L3A7_L3A7,20250131,1
L3A7_L3A1,20250203,1
L3A7_L3A2,20250203,1
L3A7_L3A3,20250203,1
L3A7_L3A4,20250203,1
L3A7_L3A5,20250203,1
L3A7_L3A6,20250203,1
L3A7_L3A7,20250203,1
L3A7_L3A1,20250204,1
L3A7_L3A2,20250204,1
L3A7_L3A3,20250204,1
L3A7_L3A4,20250204,1
L3A7_L3A5,20250204,1
L3A7_L3A6,20250204,1
L3A7_L3A7,20250204,1
L3A7_L3A1,20250205,1
L3A7_L3A2,20250205,1
L3A7_L3A3,20250205,1
L3A7_L3A4,20250205,1
L3A7_L3A5,20250205,1
L3A7_L3A6,20250205,1
L3A7_L3A7,20250205,1
L3A7_L3A1,20250206,1
L3A7_L3A2,20250206,1
L3A7_L3A3,20250206,1
L3A7_L3A4,20250206,1
L3A7_L3A5,20250206,1
L3A7_L3A6,20250206,1
L3A7_L3A7,20250206,1
L3A7_L3A1,20250207,1
L3A7_L3A2,20250207,1
L3A7_L3A3,20250207,1
L3A7_L3A4,20250207,1
L3A7_L3A5,20250207,1
L3A7_L3A6,20250207,1
L3A7_L3A7,20250207,1
L3A7_L3A1,20250210,1
L3A7_L3A2,20250210,1
L3A7_L3A3,20250210,1
L3A7_L3A4,20250210,1
L3A7_L3A5,20250210,1
L3A7_L3A6,20250210,1
L3A7_L3A7,20250210,1
L3A7_L3A1,20250211,1
L3A7_L3A2,20250211,1
L3A7_L3A3,20250211,1
L3A7_L3A4,20250211,1
L3A7_L3A5,20250211,1
L3A7_L3A6,20250211,1
L3A7_L3A7,20250211,1
L3A7_L3A1,20250212,1
L3A7_L3A2,20250212,1
L3A7_L3A3,20250212,1
L3A7_L3A4,20250212,1
L3A7_L3A5,20250212,1
L3A7_L3A6,20250212,1
L3A7_L3A7,20250212,1
L3A7_L3A1,20250213,1
L3A7_L3A2,20250213,1
L3A7_L3A3,20250213,1
L3A7_L3A4,20250213,1
L3A7_L3A5,20250213,1
L3A7_L3A6,20250213,1
L3A7_L3A7,20250213,1
L3A7_L3A1,20250214,1
L3A7_L3A2,20250214,1
L3A7_L3A3,20250214,1
L3A7_L3A4,20250214,1
L3A7_L3A5,20250214,1
L3A7_L3A6,20250214,1
L3A7_L3A7,20250214,1
L3A7_L3A1,20250217,1
L3A7_L3A2,20250217,1
L3A7_L3A3,20250217,1
L3A7_L3A4,20250217,1
L3A7_L3A5,20250217,1
L3A7_L3A6,20250217,1
L3A7_L3A7,20250217,1
L3A7_L3A1,20250218,1
L3A7_L3A2,20250218,1
L3A7_L3A3,20250218,1
L3A7_L3A4,20250218,1
L3A7_L3A5,20250218,1
L3A7_L3A6,20250218,1
L3A7_L3A7,20250218,1
L3A7_L3A1,20250219,1
L3A7_L3A2,20250219,1
L3A7_L3A3,20250219,1
L3A7_L3A4,20250219,1
L3A7_L3A5,20250219,1
L3A7_L3A6,20250219,1
L3A7_L3A7,20250219,1
L3A7_L3A1,20250220,1
L3A7_L3A2,20250220,1
L3A7_L3A3,20250220,1
L3A7_L3A4,20250220,1
L3A7_L3A5,20250220,1
L3A7_L3A6,20250220,1
L3A7_L3A7,20250220,1
L3A7_L3A1,20250221,1
L3A7_L3A2,20250221,1
L3A7_L3A3,20250221,1
L3A7_L3A4,20250221,1
L3A7_L3A5,20250221,1
L3A7_L3A6,20250221,1
L3A7_L3A7,20250221,1
L3A7_L3A1,20250224,1
L3A7_L3A2,20250224,1
L3A7_L3A3,20250224,1
L3A7_L3A4,20250224,1
L3A7_L3A5,20250224,1
L3A7_L3A6,20250224,1
L3A7_L3A7,20250224,1
L3A7_L3A1,20250225,1
L3A7_L3A2,20250225,1
L3A7_L3A3,20250225,1
L3A7_L3A4,20250225,1
L3A7_L3A5,20250225,1
L3A7_L3A6,20250225,1
L3A7_L3A7,20250225,1
L3A7_L3A1,20250226,1
L3A7_L3A2,20250226,1
L3A7_L3A3,20250226,1
L3A7_L3A4,20250226,1
L3A7_L3A5,20250226,1
L3A7_L3A6,20250226,1
L3A7_L3A7,20250226,1
L3A7_L3A1,20250227,1
L3A7_L3A2,20250227,1
L3A7_L3A3,20250227,1
L3A7_L3A4,20250227,1
L3A7_L3A5,20250227,1
L3A7_L3A6,20250227,1
L3A7_L3A7,20250227,1
L3A7_L3A1,20250228,1
L3A7_L3A2,20250228,1
L3A7_L3A3,20250228,1
L3A7_L3A4,20250228,1
L3A7_L3A5,20250228,1
L3A7_L3A6,20250228,1
L3A7_L3A7,20250228,1
L3A7_L3A1,20250303,1
L3A7_L3A2,20250303,1
L3A7_L3A3,20250303,1
L3A7_L3A4,20250303,1
L3A7_L3A5,20250303,1
L3A7_L3A6,20250303,1
L3A7_L3A7,20250303,1
L3A7_L3A1,20250304,1
L3A7_L3A2,20250304,1
L3A7_L3A3,20250304,1
L3A7_L3A4,20250304,1
L3A7_L3A5,20250304,1
L3A7_L3A6,20250304,1
L3A7_L3A7,20250304,1
L3A7_L3A1,20250305,1
L3A7_L3A2,20250305,1
L3A7_L3A3,20250305,1
L3A7_L3A4,20250305,1
L3A7_L3A5,20250305,1
L3A7_L3A6,20250305,1
L3A7_L3A7,20250305,1
L3A7_L3A1,20250306,1
L3A7_L3A2,20250306,1
L3A7_L3A3,20250306,1
L3A7_L3A4,20250306,1
L3A7_L3A5,20250306,1
L3A7_L3A6,20250306,1
L3A7_L3A7,20250306,1
L3A7_L3A1,20250307,1
L3A7_L3A2,20250307,1
L3A7_L3A3,20250307,1
L3A7_L3A4,20250307,1
L3A7_L3A5,20250307,1
L3A7_L3A6,20250307,1
L3A7_L3A7,20250307,1
L3A7_L3A1,20250310,1
L3A7_L3A2,20250310,1
L3A7_L3A3,20250310,1
L3A7_L3A4,20250310,1
L3A7_L3A5,20250310,1
L3A7_L3A6,20250310,1
L3A7_L3A7,20250310,1
L3A7_L3A1,20250311,1
L3A7_L3A2,20250311,1
L3A7_L3A3,20250311,1
L3A7_L3A4,20250311,1
L3A7_L3A5,20250311,1
L3A7_L3A6,20250311,1
L3A7_L3A7,20250311,1
L3A7_L3A1,20250312,1
L3A7_L3A2,20250312,1
L3A7_L3A3,20250312,1
L3A7_L3A4,20250312,1
L3A7_L3A5,20250312,1
L3A7_L3A6,20250312,1
L3A7_L3A7,20250312,1
L3A7_L3A1,20250313,1
L3A7_L3A2,20250313,1
L3A7_L3A3,20250313,1
L3A7_L3A4,20250313,1
L3A7_L3A5,20250313,1
L3A7_L3A6,20250313,1
L3A7_L3A7,20250313,1
L3A7_L3A1,20250314,1
L3A7_L3A2,20250314,1
L3A7_L3A3,20250314,1
L3A7_L3A4,20250314,1
L3A7_L3A5,20250314,1
L3A7_L3A6,20250314,1
L3A7_L3A7,20250314,1
L3A7_L3A1,20250317,1
L3A7_L3A2,20250317,1
L3A7_L3A3,20250317,1
L3A7_L3A4,20250317,1
L3A7_L3A5,20250317,1
L3A7_L3A6,20250317,1
L3A7_L3A7,20250317,1
L3A7_L3A1,20250318,1
L3A7_L3A2,20250318,1
L3A7_L3A3,20250318,1
L3A7_L3A4,20250318,1
L3A7_L3A5,20250318,1
L3A7_L3A6,20250318,1
L3A7_L3A7,20250318,1
L3A7_L3A1,20250319,1
L3A7_L3A2,20250319,1
L3A7_L3A3,20250319,1
L3A7_L3A4,20250319,1
L3A7_L3A5,20250319,1
L3A7_L3A6,20250319,1
L3A7_L3A7,20250319,1
L3A7_L3A1,20250320,1
L3A7_L3A2,20250320,1
L3A7_L3A3,20250320,1
L3A7_L3A4,20250320,1
L3A7_L3A5,20250320,1
L3A7_L3A6,20250320,1
L3A7_L3A7,20250320,1
L3A7_L3A1,20250321,1
L3A7_L3A2,20250321,1
L3A7_L3A3,20250321,1
L3A7_L3A4,20250321,1
L3A7_L3A5,20250321,1
L3A7_L3A6,20250321,1
L3A7_L3A7,20250321,1
L3A7_L3A1,20250324,1
L3A7_L3A2,20250324,1
L3A7_L3A3,20250324,1
L3A7_L3A4,20250324,1
L3A7_L3A5,20250324,1
L3A7_L3A6,20250324,1
L3A7_L3A7,20250324,1
L3A7_L3A1,20250325,1
L3A7_L3A2,20250325,1
L3A7_L3A3,20250325,1
L3A7_L3A4,20250325,1
L3A7_L3A5,20250325,1
L3A7_L3A6,20250325,1
L3A7_L3A7,20250325,1
L3A7_L3A1,20250326,1
L3A7_L3A2,20250326,1
L3A7_L3A3,20250326,1
L3A7_L3A4,20250326,1
L3A7_L3A5,20250326,1
L3A7_L3A6,20250326,1
L3A7_L3A7,20250326,1
L3A7_L3A1,20250327,1
L3A7_L3A2,20250327,1
L3A7_L3A3,20250327,1
L3A7_L3A4,20250327,1
L3A7_L3A5,20250327,1
L3A7_L3A6,20250327,1
L3A7_L3A7,20250327,1
L3A7_L3A1,20250328,1
L3A7_L3A2,20250328,1
L3A7_L3A3,20250328,1
L3A7_L3A4,20250328,1
L3A7_L3A5,20250328,1
L3A7_L3A6,20250328,1
L3A7_L3A7,20250328,1
L3A7_L3A1,20250331,1
L3A7_L3A2,20250331,1
L3A7_L3A3,20250331,1
L3A7_L3A4,20250331,1
L3A7_L3A5,20250331,1
L3A7_L3A6,20250331,1
L3A7_L3A7,20250331,1
L3A7_L3A1,20250401,1
L3A7_L3A2,20250401,1
L3A7_L3A3,20250401,1
L3A7_L3A4,20250401,1
L3A7_L3A5,20250401,1
L3A7_L3A6,20250401,1
L3A7_L3A7,20250401,1
L3A7_L3A1,20250402,1
L3A7_L3A2,20250402,1
L3A7_L3A3,20250402,1
L3A7_L3A4,20250402,1
L3A7_L3A5,20250402,1
L3A7_L3A6,20250402,1
L3A7_L3A7,20250402,1
L3A7_L3A1,20250403,1
L3A7_L3A2,20250403,1
L3A7_L3A3,20250403,1
L3A7_L3A4,20250403,1
L3A7_L3A5,20250403,1
L3A7_L3A6,20250403,1
L3A7_L3A7,20250403,1
L3A7_L3A1,20250404,1
L3A7_L3A2,20250404,1
L3A7_L3A3,20250404,1
L3A7_L3A4,20250404,1
L3A7_L3A5,20250404,1
L3A7_L3A6,20250404,1
L3A7_L3A7,20250404,1
L3A7_L3A1,20250407,1
L3A7_L3A2,20250407,1
L3A7_L3A3,20250407,1
L3A7_L3A4,20250407,1
L3A7_L3A5,20250407,1
L3A7_L3A6,20250407,1
L3A7_L3A7,20250407,1
L3A7_L3A1,20250408,1
L3A7_L3A2,20250408,1
L3A7_L3A3,20250408,1
L3A7_L3A4,20250408,1
L3A7_L3A5,20250408,1
L3A7_L3A6,20250408,1
L3A7_L3A7,20250408,1
L3A7_L3A1,20250409,1
L3A7_L3A2,20250409,1
L3A7_L3A3,20250409,1
L3A7_L3A4,20250409,1
L3A7_L3A5,20250409,1
L3A7_L3A6,20250409,1
L3A7_L3A7,20250409,1
L3A7_L3A1,20250410,1
L3A7_L3A2,20250410,1
L3A7_L3A3,20250410,1
L3A7_L3A4,20250410,1
L3A7_L3A5,20250410,1
L3A7_L3A6,20250410,1
L3A7_L3A7,20250410,1
L3A7_L3A1,20250411,1
L3A7_L3A2,20250411,1
L3A7_L3A3,20250411,1
L3A7_L3A4,20250411,1
L3A7_L3A5,20250411,1
L3A7_L3A6,20250411,1
L3A7_L3A7,20250411,1
L3A7_L3A1,20250414,1
L3A7_L3A2,20250414,1
L3A7_L3A3,20250414,1
L3A7_L3A4,20250414,1
L3A7_L3A5,20250414,1
L3A7_L3A6,20250414,1
L3A7_L3A7,20250414,1
L3A7_L3A1,20250415,1
L3A7_L3A2,20250415,1
L3A7_L3A3,20250415,1
L3A7_L3A4,20250415,1
L3A7_L3A5,20250415,1
L3A7_L3A6,20250415,1
L3A7_L3A7,20250415,1
L3A7_L3A1,20250416,1
L3A7_L3A2,20250416,1
L3A7_L3A3,20250416,1
L3A7_L3A4,20250416,1
L3A7_L3A5,20250416,1
L3A7_L3A6,20250416,1
L3A7_L3A7,20250416,1
L3A7_L3A1,20250421,1
L3A7_L3A2,20250421,1
L3A7_L3A3,20250421,1
L3A7_L3A4,20250421,1
L3A7_L3A5,20250421,1
L3A7_L3A6,20250421,1
L3A7_L3A7,20250421,1
L3A7_L3A1,20250422,1
L3A7_L3A2,20250422,1
L3A7_L3A3,20250422,1
L3A7_L3A4,20250422,1
L3A7_L3A5,20250422,1
L3A7_L3A6,20250422,1
L3A7_L3A7,20250422,1
L3A7_L3A1,20250424,1
L3A7_L3A2,20250424,1
L3A7_L3A3,20250424,1
L3A7_L3A4,20250424,1
L3A7_L3A5,20250424,1
L3A7_L3A6,20250424,1
L3A7_L3A7,20250424,1
L3A7_L3A1,20250425,1
L3A7_L3A2,20250425,1
L3A7_L3A3,20250425,1
L3A7_L3A4,20250425,1
L3A7_L3A5,20250425,1
L3A7_L3A6,20250425,1
L3A7_L3A7,20250425,1
L3A7_L3A1,20250428,1
L3A7_L3A2,20250428,1
L3A7_L3A3,20250428,1
L3A7_L3A4,20250428,1
L3A7_L3A5,20250428,1
L3A7_L3A6,20250428,1
L3A7_L3A7,20250428,1
L3A7_L3A1,20250429,1
L3A7_L3A2,20250429,1
L3A7_L3A3,20250429,1
L3A7_L3A4,20250429,1
L3A7_L3A5,20250429,1
L3A7_L3A6,20250429,1
L3A7_L3A7,20250429,1
L3A7_L3A1,20250430,1
L3A7_L3A2,20250430,1
L3A7_L3A3,20250430,1
L3A7_L3A4,20250430,1
L3A7_L3A5,20250430,1
L3A7_L3A6,20250430,1
L3A7_L3A7,20250430,1
L3A7_L3A1,20250502,1
L3A7_L3A2,20250502,1
L3A7_L3A3,20250502,1
L3A7_L3A4,20250502,1
L3A7_L3A5,20250502,1
L3A7_L3A6,20250502,1
L3A7_L3A7,20250502,1
L4A2_L4A1,20250129,1
L4A2_L4A2,20250129,1
L4A2_L4A1,20250130,1
L4A2_L4A2,20250130,1
L4A2_L4A1,20250131,1
L4A2_L4A2,20250131,1
L4A2_L4A1,20250201,1
L4A2_L4A2,20250201,1
L4A2_L4A1,20250202,1
L4A2_L4A2,20250202,1
L4A2_L4A1,20250203,1
L4A2_L4A2,20250203,1
L4A2_L4A1,20250204,1
L4A2_L4A2,20250204,1
L4A2_L4A1,20250205,1
L4A2_L4A2,20250205,1
L4A2_L4A1,20250206,1
L4A2_L4A2,20250206,1
L4A2_L4A1,20250207,1
L4A2_L4A2,20250207,1
L4A2_L4A1,20250208,1
L4A2_L4A2,20250208,1
L4A2_L4A1,20250209,1
L4A2_L4A2,20250209,1
L4A2_L4A1,20250210,1
L4A2_L4A2,20250210,1
L4A2_L4A1,20250211,1
L4A2_L4A2,20250211,1
L4A2_L4A1,20250212,1
L4A2_L4A2,20250212,1
L4A2_L4A1,20250213,1
L4A2_L4A2,20250213,1
L4A2_L4A1,20250214,1
L4A2_L4A2,20250214,1
L4A2_L4A1,20250215,1
L4A2_L4A2,20250215,1
L4A2_L4A1,20250216,1
L4A2_L4A2,20250216,1
L4A2_L4A1,20250217,1
L4A2_L4A2,20250217,1
L4A2_L4A1,20250218,1
L4A2_L4A2,20250218,1
L4A2_L4A1,20250219,1
L4A2_L4A2,20250219,1
L4A2_L4A1,20250220,1
L4A2_L4A2,20250220,1
L4A2_L4A1,20250221,1
L4A2_L4A2,20250221,1
L4A2_L4A1,20250222,1
L4A2_L4A2,20250222,1
L4A2_L4A1,20250223,1
L4A2_L4A2,20250223,1
L4A2_L4A1,20250224,1
L4A2_L4A2,20250224,1
L4A2_L4A1,20250225,1
L4A2_L4A2,20250225,1
L4A2_L4A1,20250226,1
L4A2_L4A2,20250226,1
L4A2_L4A1,20250227,1
L4A2_L4A2,20250227,1
L4A2_L4A1,20250228,1
L4A2_L4A2,20250228,1
L4A2_L4A1,20250301,1
L4A2_L4A2,20250301,1
L4A2_L4A1,20250302,1
L4A2_L4A2,20250302,1
L4A2_L4A1,20250303,1
L4A2_L4A2,20250303,1
L4A2_L4A1,20250304,1
L4A2_L4A2,20250304,1
L4A2_L4A1,20250305,1
L4A2_L4A2,20250305,1
L4A2_L4A1,20250306,1
L4A2_L4A2,20250306,1
L4A2_L4A1,20250307,1
L4A2_L4A2,20250307,1
L4A2_L4A1,20250308,1
L4A2_L4A2,20250308,1
L4A2_L4A1,20250309,1
L4A2_L4A2,20250309,1
L4A2_L4A1,20250310,1
L4A2_L4A2,20250310,1
L4A2_L4A1,20250311,1
L4A2_L4A2,20250311,1
L4A2_L4A1,20250312,1
L4A2_L4A2,20250312,1
L4A2_L4A1,20250313,1
L4A2_L4A2,20250313,1
L4A2_L4A1,20250314,1
L4A2_L4A2,20250314,1
L4A2_L4A1,20250315,1
L4A2_L4A2,20250315,1
L4A2_L4A1,20250316,1
L4A2_L4A2,20250316,1
L4A2_L4A1,20250317,1
L4A2_L4A2,20250317,1
L4A2_L4A1,20250318,1
L4A2_L4A2,20250318,1
L4A2_L4A1,20250319,1
L4A2_L4A2,20250319,1
L4A2_L4A1,20250320,1
L4A2_L4A2,20250320,1
L4A2_L4A1,20250321,1
L4A2_L4A2,20250321,1
L4A2_L4A1,20250322,1
L4A2_L4A2,20250322,1
L4A2_L4A1,20250323,1
L4A2_L4A2,20250323,1
L4A2_L4A1,20250324,1
L4A2_L4A2,20250324,1
L4A2_L4A1,20250325,1
L4A2_L4A2,20250325,1
L4A2_L4A1,20250326,1
